Case_0,Case_1,Case_2,Case_3,Case_4,Case_5,Case_6,Case_7,Case_8,Bon_coup
0,0,0,0,-1,0,1,-1,1,3
0,0,0,0,-1,0,1,-1,1,5
0,0,0,0,-1,0,-1,0,1,0
0,0,0,0,-1,0,-1,0,1,1
0,0,0,0,-1,0,-1,0,1,2
0,0,0,0,-1,0,-1,0,1,3
0,0,0,0,-1,0,-1,0,1,5
0,0,0,0,-1,0,-1,0,1,7
0,0,0,0,-1,0,-1,1,0,0
0,0,0,0,-1,0,-1,1,0,1
0,0,0,0,-1,0,-1,1,0,2
0,0,0,0,-1,0,-1,1,0,3
0,0,0,0,-1,0,-1,1,0,5
0,0,0,0,-1,0,-1,1,0,8
0,0,0,0,-1,0,-1,1,1,0
0,0,0,0,-1,0,-1,1,1,1
0,0,0,0,-1,0,-1,1,1,2
0,0,0,0,-1,0,-1,1,1,3
0,0,0,0,-1,0,-1,1,1,5
0,0,0,0,-1,1,0,0,0,0
0,0,0,0,-1,1,0,0,0,1
0,0,0,0,-1,1,0,0,0,2
0,0,0,0,-1,1,0,0,0,3
0,0,0,0,-1,1,0,0,0,6
0,0,0,0,-1,1,0,0,0,7
0,0,0,0,-1,1,0,0,0,8
0,0,0,0,-1,1,0,0,1,0
0,0,0,0,-1,1,0,0,1,1
0,0,0,0,-1,1,0,0,1,2
0,0,0,0,-1,1,0,0,1,3
0,0,0,0,-1,1,0,0,1,6
0,0,0,0,-1,1,0,0,1,7
0,0,0,0,-1,1,0,0,-1,0
0,0,0,0,-1,1,0,0,-1,1
0,0,0,0,-1,1,0,0,-1,2
0,0,0,0,-1,1,0,0,-1,3
0,0,0,0,-1,1,0,0,-1,6
0,0,0,0,-1,1,0,0,-1,7
0,0,0,0,-1,1,0,1,0,0
0,0,0,0,-1,1,0,1,0,1
0,0,0,0,-1,1,0,1,0,2
0,0,0,0,-1,1,0,1,0,3
0,0,0,0,-1,1,0,1,0,6
0,0,0,0,-1,1,0,1,0,8
0,0,0,0,-1,1,0,1,-1,0
0,0,0,0,-1,1,0,1,-1,1
0,0,0,0,-1,1,0,1,-1,2
0,0,0,0,-1,1,0,1,-1,3
0,0,0,0,-1,1,0,1,-1,6
0,0,0,0,-1,1,0,-1,0,0
0,0,0,0,-1,1,0,-1,0,1
0,0,0,0,-1,1,0,-1,0,2
0,0,0,0,-1,1,0,-1,0,3
0,0,0,0,-1,1,0,-1,0,6
0,0,0,0,-1,1,0,-1,0,8
0,0,0,0,-1,1,0,-1,1,0
0,0,0,0,-1,1,0,-1,1,1
0,0,0,0,-1,1,0,-1,1,2
0,0,0,0,-1,1,0,-1,1,3
0,0,0,0,-1,1,0,-1,1,6
0,0,0,0,-1,1,1,0,0,0
0,0,0,0,-1,1,1,0,0,1
0,0,0,0,-1,1,1,0,0,2
0,0,0,0,-1,1,1,0,0,3
0,0,0,0,-1,1,1,0,0,7
0,0,0,0,-1,1,1,0,0,8
0,0,0,0,-1,1,1,0,-1,0
0,0,0,0,-1,1,1,0,-1,1
0,0,0,0,-1,1,1,0,-1,2
0,0,0,0,-1,1,1,0,-1,3
0,0,0,0,-1,1,1,0,-1,7
0,0,0,0,-1,1,1,1,-1,0
0,0,0,0,-1,1,1,1,-1,1
0,0,0,0,-1,1,1,1,-1,2
0,0,0,0,-1,1,1,1,-1,3
0,0,0,0,-1,1,1,-1,0,0
0,0,0,0,-1,1,1,-1,0,1
0,0,0,0,-1,1,1,-1,0,2
0,0,0,0,-1,1,1,-1,0,3
0,0,0,0,-1,1,1,-1,0,8
0,0,0,0,-1,1,1,-1,1,0
0,0,0,0,-1,1,1,-1,1,1
0,0,0,0,-1,1,1,-1,1,2
0,0,0,0,-1,1,1,-1,1,3
0,0,0,0,-1,1,1,-1,-1,0
0,0,0,0,-1,1,1,-1,-1,1
0,0,0,0,-1,1,1,-1,-1,2
0,0,0,0,-1,1,1,-1,-1,3
0,0,0,0,-1,1,-1,0,0,0
0,0,0,0,-1,1,-1,0,0,1
0,0,0,0,-1,1,-1,0,0,2
0,0,0,0,-1,1,-1,0,0,3
0,0,0,0,-1,1,-1,0,0,7
0,0,0,0,-1,1,-1,0,0,8
0,0,0,0,-1,1,-1,0,1,0
0,0,0,0,-1,1,-1,0,1,1
0,0,0,0,-1,1,-1,0,1,2
0,0,0,0,-1,1,-1,0,1,3
0,0,0,0,-1,1,-1,0,1,7
0,0,0,0,-1,1,-1,1,0,0
0,0,0,0,-1,1,-1,1,0,1
0,0,0,0,-1,1,-1,1,0,2
0,0,0,0,-1,1,-1,1,0,3
0,0,0,0,-1,1,-1,1,0,8
0,0,0,0,-1,1,-1,1,1,0
0,0,0,0,-1,1,-1,1,1,1
0,0,0,0,-1,1,-1,1,1,2
0,0,0,0,-1,1,-1,1,1,3
0,0,0,0,-1,1,-1,1,-1,0
0,0,0,0,-1,1,-1,1,-1,1
0,0,0,0,-1,1,-1,1,-1,2
0,0,0,0,-1,1,-1,1,-1,3
0,0,0,0,-1,1,-1,-1,1,0
0,0,0,0,-1,1,-1,-1,1,1
0,0,0,0,-1,1,-1,-1,1,2
0,0,0,0,-1,1,-1,-1,1,3
0,0,0,0,-1,-1,0,0,1,0
0,0,0,0,-1,-1,0,0,1,1
0,0,0,0,-1,-1,0,0,1,2
0,0,0,0,-1,-1,0,0,1,3
0,0,0,0,-1,-1,0,0,1,6
0,0,0,0,-1,-1,0,0,1,7
0,0,0,0,-1,-1,0,1,0,0
0,0,0,0,-1,-1,0,1,0,1
0,0,0,0,-1,-1,0,1,0,2
0,0,0,0,-1,-1,0,1,0,3
0,0,0,0,-1,-1,0,1,0,6
0,0,0,0,-1,-1,0,1,0,8
0,0,0,0,-1,-1,0,1,1,0
0,0,0,0,-1,-1,0,1,1,1
0,0,0,0,-1,-1,0,1,1,2
0,0,0,0,-1,-1,0,1,1,3
0,0,0,0,-1,-1,0,1,1,6
0,0,0,0,-1,-1,1,0,0,0
0,0,0,0,-1,-1,1,0,0,1
0,0,0,0,-1,-1,1,0,0,2
0,0,0,0,-1,-1,1,0,0,3
0,0,0,0,-1,-1,1,0,0,7
0,0,0,0,-1,-1,1,0,0,8
0,0,0,0,-1,-1,1,0,1,0
0,0,0,0,-1,-1,1,0,1,1
0,0,0,0,-1,-1,1,0,1,2
0,0,0,0,-1,-1,1,0,1,3
0,0,0,0,-1,-1,1,0,1,7
0,0,0,0,-1,-1,1,1,0,0
0,0,0,0,-1,-1,1,1,0,1
0,0,0,0,-1,-1,1,1,0,2
0,0,0,0,-1,-1,1,1,0,3
0,0,0,0,-1,-1,1,1,0,8
0,0,0,0,-1,-1,1,1,-1,0
0,0,0,0,-1,-1,1,1,-1,1
0,0,0,0,-1,-1,1,1,-1,2
0,0,0,0,-1,-1,1,1,-1,3
0,0,0,0,-1,-1,1,-1,1,0
0,0,0,0,-1,-1,1,-1,1,1
0,0,0,0,-1,-1,1,-1,1,2
0,0,0,0,-1,-1,1,-1,1,3
0,0,0,0,-1,-1,-1,1,1,0
0,0,0,0,-1,-1,-1,1,1,1
0,0,0,0,-1,-1,-1,1,1,2
0,0,0,0,-1,-1,-1,1,1,3
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,2
0,0,0,1,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,5
0,0,0,1,0,0,0,0,0,6
0,0,0,1,0,0,0,0,0,7
0,0,0,1,0,0,0,0,0,8
0,0,0,1,0,0,0,0,-1,0
0,0,0,1,0,0,0,0,-1,1
0,0,0,1,0,0,0,0,-1,2
0,0,0,1,0,0,0,0,-1,4
0,0,0,1,0,0,0,0,-1,5
0,0,0,1,0,0,0,0,-1,6
0,0,0,1,0,0,0,0,-1,7
0,0,0,1,0,0,0,1,-1,0
0,0,0,1,0,0,0,1,-1,1
0,0,0,1,0,0,0,1,-1,2
0,0,0,1,0,0,0,1,-1,4
0,0,0,1,0,0,0,1,-1,5
0,0,0,1,0,0,0,1,-1,6
0,0,0,1,0,0,0,-1,0,0
0,0,0,1,0,0,0,-1,0,1
0,0,0,1,0,0,0,-1,0,2
0,0,0,1,0,0,0,-1,0,4
0,0,0,1,0,0,0,-1,0,5
0,0,0,1,0,0,0,-1,0,6
0,0,0,1,0,0,0,-1,0,8
0,0,0,1,0,0,0,-1,1,0
0,0,0,1,0,0,0,-1,1,1
0,0,0,1,0,0,0,-1,1,2
0,0,0,1,0,0,0,-1,1,4
0,0,0,1,0,0,0,-1,1,5
0,0,0,1,0,0,0,-1,1,6
0,0,0,1,0,0,0,-1,-1,0
0,0,0,1,0,0,0,-1,-1,1
0,0,0,1,0,0,0,-1,-1,2
0,0,0,1,0,0,0,-1,-1,4
0,0,0,1,0,0,0,-1,-1,5
0,0,0,1,0,0,0,-1,-1,6
0,0,0,1,0,0,1,0,-1,0
0,0,0,1,0,0,1,0,-1,1
0,0,0,1,0,0,1,0,-1,2
0,0,0,1,0,0,1,0,-1,4
0,0,0,1,0,0,1,0,-1,5
0,0,0,1,0,0,1,0,-1,7
0,0,0,1,0,0,1,-1,0,0
0,0,0,1,0,0,1,-1,0,1
0,0,0,1,0,0,1,-1,0,2
0,0,0,1,0,0,1,-1,0,4
0,0,0,1,0,0,1,-1,0,5
0,0,0,1,0,0,1,-1,0,8
0,0,0,1,0,0,1,-1,-1,0
0,0,0,1,0,0,1,-1,-1,1
0,0,0,1,0,0,1,-1,-1,2
0,0,0,1,0,0,1,-1,-1,4
0,0,0,1,0,0,1,-1,-1,5
0,0,0,1,0,0,-1,0,0,0
0,0,0,1,0,0,-1,0,0,1
0,0,0,1,0,0,-1,0,0,2
0,0,0,1,0,0,-1,0,0,4
0,0,0,1,0,0,-1,0,0,5
0,0,0,1,0,0,-1,0,0,7
0,0,0,1,0,0,-1,0,0,8
0,0,0,1,0,0,-1,0,1,0
0,0,0,1,0,0,-1,0,1,1
0,0,0,1,0,0,-1,0,1,2
0,0,0,1,0,0,-1,0,1,4
0,0,0,1,0,0,-1,0,1,5
0,0,0,1,0,0,-1,0,1,7
0,0,0,1,0,0,-1,0,-1,0
0,0,0,1,0,0,-1,0,-1,1
0,0,0,1,0,0,-1,0,-1,2
0,0,0,1,0,0,-1,0,-1,4
0,0,0,1,0,0,-1,0,-1,5
0,0,0,1,0,0,-1,0,-1,7
0,0,0,1,0,0,-1,1,0,0
0,0,0,1,0,0,-1,1,0,1
0,0,0,1,0,0,-1,1,0,2
0,0,0,1,0,0,-1,1,0,4
0,0,0,1,0,0,-1,1,0,5
0,0,0,1,0,0,-1,1,0,8
0,0,0,1,0,0,-1,1,-1,0
0,0,0,1,0,0,-1,1,-1,1
0,0,0,1,0,0,-1,1,-1,2
0,0,0,1,0,0,-1,1,-1,4
0,0,0,1,0,0,-1,1,-1,5
0,0,0,1,0,0,-1,-1,0,0
0,0,0,1,0,0,-1,-1,0,1
0,0,0,1,0,0,-1,-1,0,2
0,0,0,1,0,0,-1,-1,0,4
0,0,0,1,0,0,-1,-1,0,5
0,0,0,1,0,0,-1,-1,0,8
0,0,0,1,0,0,-1,-1,1,0
0,0,0,1,0,0,-1,-1,1,1
0,0,0,1,0,0,-1,-1,1,2
0,0,0,1,0,0,-1,-1,1,4
0,0,0,1,0,0,-1,-1,1,5
0,0,0,1,0,1,0,0,-1,0
0,0,0,1,0,1,0,0,-1,1
0,0,0,1,0,1,0,0,-1,2
0,0,0,1,0,1,0,0,-1,4
0,0,0,1,0,1,0,0,-1,6
0,0,0,1,0,1,0,0,-1,7
0,0,0,1,0,1,0,-1,0,0
0,0,0,1,0,1,0,-1,0,1
0,0,0,1,0,1,0,-1,0,2
0,0,0,1,0,1,0,-1,0,4
0,0,0,1,0,1,0,-1,0,6
0,0,0,1,0,1,0,-1,0,8
0,0,0,1,0,1,0,-1,-1,0
0,0,0,1,0,1,0,-1,-1,1
0,0,0,1,0,1,0,-1,-1,2
0,0,0,1,0,1,0,-1,-1,4
0,0,0,1,0,1,0,-1,-1,6
0,0,0,1,0,1,1,-1,-1,0
0,0,0,1,0,1,1,-1,-1,1
0,0,0,1,0,1,1,-1,-1,2
0,0,0,1,0,1,1,-1,-1,4
0,0,0,1,0,1,-1,0,0,0
0,0,0,1,0,1,-1,0,0,1
0,0,0,1,0,1,-1,0,0,2
0,0,0,1,0,1,-1,0,0,4
0,0,0,1,0,1,-1,0,0,7
0,0,0,1,0,1,-1,0,0,8
0,0,0,1,0,1,-1,0,-1,0
0,0,0,1,0,1,-1,0,-1,1
0,0,0,1,0,1,-1,0,-1,2
0,0,0,1,0,1,-1,0,-1,4
0,0,0,1,0,1,-1,0,-1,7
0,0,0,1,0,1,-1,1,-1,0
0,0,0,1,0,1,-1,1,-1,1
0,0,0,1,0,1,-1,1,-1,2
0,0,0,1,0,1,-1,1,-1,4
0,0,0,1,0,1,-1,-1,0,0
0,0,0,1,0,1,-1,-1,0,1
0,0,0,1,0,1,-1,-1,0,2
0,0,0,1,0,1,-1,-1,0,4
0,0,0,1,0,1,-1,-1,0,8
0,0,0,1,0,1,-1,-1,1,0
0,0,0,1,0,1,-1,-1,1,1
0,0,0,1,0,1,-1,-1,1,2
0,0,0,1,0,1,-1,-1,1,4
0,0,0,1,0,-1,0,0,0,0
0,0,0,1,0,-1,0,0,0,1
0,0,0,1,0,-1,0,0,0,2
0,0,0,1,0,-1,0,0,0,4
0,0,0,1,0,-1,0,0,0,6
0,0,0,1,0,-1,0,0,0,7
0,0,0,1,0,-1,0,0,0,8
0,0,0,1,0,-1,0,0,1,0
0,0,0,1,0,-1,0,0,1,1
0,0,0,1,0,-1,0,0,1,2
0,0,0,1,0,-1,0,0,1,4
0,0,0,1,0,-1,0,0,1,6
0,0,0,1,0,-1,0,0,1,7
0,0,0,1,0,-1,0,0,-1,0
0,0,0,1,0,-1,0,0,-1,1
0,0,0,1,0,-1,0,0,-1,2
0,0,0,1,0,-1,0,0,-1,4
0,0,0,1,0,-1,0,0,-1,6
0,0,0,1,0,-1,0,0,-1,7
0,0,0,1,0,-1,0,1,0,0
0,0,0,1,0,-1,0,1,0,1
0,0,0,1,0,-1,0,1,0,2
0,0,0,1,0,-1,0,1,0,4
0,0,0,1,0,-1,0,1,0,6
0,0,0,1,0,-1,0,1,0,8
0,0,0,1,0,-1,0,1,-1,0
0,0,0,1,0,-1,0,1,-1,1
0,0,0,1,0,-1,0,1,-1,2
0,0,0,1,0,-1,0,1,-1,4
0,0,0,1,0,-1,0,1,-1,6
0,0,0,1,0,-1,0,-1,0,0
0,0,0,1,0,-1,0,-1,0,1
0,0,0,1,0,-1,0,-1,0,2
0,0,0,1,0,-1,0,-1,0,4
0,0,0,1,0,-1,0,-1,0,6
0,0,0,1,0,-1,0,-1,0,8
0,0,0,1,0,-1,0,-1,1,0
0,0,0,1,0,-1,0,-1,1,1
0,0,0,1,0,-1,0,-1,1,2
0,0,0,1,0,-1,0,-1,1,4
0,0,0,1,0,-1,0,-1,1,6
0,0,0,1,0,-1,1,0,0,0
0,0,0,1,0,-1,1,0,0,1
0,0,0,1,0,-1,1,0,0,2
0,0,0,1,0,-1,1,0,0,4
0,0,0,1,0,-1,1,0,0,7
0,0,0,1,0,-1,1,0,0,8
0,0,0,1,0,-1,1,0,-1,0
0,0,0,1,0,-1,1,0,-1,1
0,0,0,1,0,-1,1,0,-1,2
0,0,0,1,0,-1,1,0,-1,4
0,0,0,1,0,-1,1,0,-1,7
0,0,0,1,0,-1,1,1,-1,0
0,0,0,1,0,-1,1,1,-1,1
0,0,0,1,0,-1,1,1,-1,2
0,0,0,1,0,-1,1,1,-1,4
0,0,0,1,0,-1,1,-1,0,0
0,0,0,1,0,-1,1,-1,0,1
0,0,0,1,0,-1,1,-1,0,2
0,0,0,1,0,-1,1,-1,0,4
0,0,0,1,0,-1,1,-1,0,8
0,0,0,1,0,-1,1,-1,1,0
0,0,0,1,0,-1,1,-1,1,1
0,0,0,1,0,-1,1,-1,1,2
0,0,0,1,0,-1,1,-1,1,4
0,0,0,1,0,-1,1,-1,-1,0
0,0,0,1,0,-1,1,-1,-1,1
0,0,0,1,0,-1,1,-1,-1,2
0,0,0,1,0,-1,1,-1,-1,4
0,0,0,1,0,-1,-1,0,0,0
0,0,0,1,0,-1,-1,0,0,1
0,0,0,1,0,-1,-1,0,0,2
0,0,0,1,0,-1,-1,0,0,4
0,0,0,1,0,-1,-1,0,0,7
0,0,0,1,0,-1,-1,0,0,8
0,0,0,1,0,-1,-1,0,1,0
0,0,0,1,0,-1,-1,0,1,1
0,0,0,1,0,-1,-1,0,1,2
0,0,0,1,0,-1,-1,0,1,4
0,0,0,1,0,-1,-1,0,1,7
0,0,0,1,0,-1,-1,1,0,0
0,0,0,1,0,-1,-1,1,0,1
0,0,0,1,0,-1,-1,1,0,2
0,0,0,1,0,-1,-1,1,0,4
0,0,0,1,0,-1,-1,1,0,8
0,0,0,1,0,-1,-1,1,1,0
0,0,0,1,0,-1,-1,1,1,1
0,0,0,1,0,-1,-1,1,1,2
0,0,0,1,0,-1,-1,1,1,4
0,0,0,1,0,-1,-1,1,-1,0
0,0,0,1,0,-1,-1,1,-1,1
0,0,0,1,0,-1,-1,1,-1,2
0,0,0,1,0,-1,-1,1,-1,4
0,0,0,1,0,-1,-1,-1,1,0
0,0,0,1,0,-1,-1,-1,1,1
0,0,0,1,0,-1,-1,-1,1,2
0,0,0,1,0,-1,-1,-1,1,4
0,0,0,1,1,0,0,0,-1,0
0,0,0,1,1,0,0,0,-1,1
0,0,0,1,1,0,0,0,-1,2
0,0,0,1,1,0,0,0,-1,5
0,0,0,1,1,0,0,0,-1,6
0,0,0,1,1,0,0,0,-1,7
0,0,0,1,1,0,0,-1,0,0
0,0,0,1,1,0,0,-1,0,1
0,0,0,1,1,0,0,-1,0,2
0,0,0,1,1,0,0,-1,0,5
0,0,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,-1,0,8
0,0,0,1,1,0,0,-1,-1,0
0,0,0,1,1,0,0,-1,-1,1
0,0,0,1,1,0,0,-1,-1,2
0,0,0,1,1,0,0,-1,-1,5
0,0,0,1,1,0,0,-1,-1,6
0,0,0,1,1,0,1,-1,-1,0
0,0,0,1,1,0,1,-1,-1,1
0,0,0,1,1,0,1,-1,-1,2
0,0,0,1,1,0,1,-1,-1,5
0,0,0,1,1,0,-1,0,0,0
0,0,0,1,1,0,-1,0,0,1
0,0,0,1,1,0,-1,0,0,2
0,0,0,1,1,0,-1,0,0,5
0,0,0,1,1,0,-1,0,0,7
0,0,0,1,1,0,-1,0,0,8
0,0,0,1,1,0,-1,0,-1,0
0,0,0,1,1,0,-1,0,-1,1
0,0,0,1,1,0,-1,0,-1,2
0,0,0,1,1,0,-1,0,-1,5
0,0,0,1,1,0,-1,0,-1,7
0,0,0,1,1,0,-1,1,-1,0
0,0,0,1,1,0,-1,1,-1,1
0,0,0,1,1,0,-1,1,-1,2
0,0,0,1,1,0,-1,1,-1,5
0,0,0,1,1,0,-1,-1,0,0
0,0,0,1,1,0,-1,-1,0,1
0,0,0,1,1,0,-1,-1,0,2
0,0,0,1,1,0,-1,-1,0,5
0,0,0,1,1,0,-1,-1,0,8
0,0,0,1,1,0,-1,-1,1,0
0,0,0,1,1,0,-1,-1,1,1
0,0,0,1,1,0,-1,-1,1,2
0,0,0,1,1,0,-1,-1,1,5
0,0,0,1,1,-1,0,0,0,0
0,0,0,1,1,-1,0,0,0,1
0,0,0,1,1,-1,0,0,0,2
0,0,0,1,1,-1,0,0,0,6
0,0,0,1,1,-1,0,0,0,7
0,0,0,1,1,-1,0,0,0,8
0,0,0,1,1,-1,0,0,-1,0
0,0,0,1,1,-1,0,0,-1,1
0,0,0,1,1,-1,0,0,-1,2
0,0,0,1,1,-1,0,0,-1,6
0,0,0,1,1,-1,0,0,-1,7
0,0,0,1,1,-1,0,1,-1,0
0,0,0,1,1,-1,0,1,-1,1
0,0,0,1,1,-1,0,1,-1,2
0,0,0,1,1,-1,0,1,-1,6
0,0,0,1,1,-1,0,-1,0,0
0,0,0,1,1,-1,0,-1,0,1
0,0,0,1,1,-1,0,-1,0,2
0,0,0,1,1,-1,0,-1,0,6
0,0,0,1,1,-1,0,-1,0,8
0,0,0,1,1,-1,0,-1,1,0
0,0,0,1,1,-1,0,-1,1,1
0,0,0,1,1,-1,0,-1,1,2
0,0,0,1,1,-1,0,-1,1,6
0,0,0,1,1,-1,0,-1,-1,0
0,0,0,1,1,-1,0,-1,-1,1
0,0,0,1,1,-1,0,-1,-1,2
0,0,0,1,1,-1,0,-1,-1,6
0,0,0,1,1,-1,1,0,-1,0
0,0,0,1,1,-1,1,0,-1,1
0,0,0,1,1,-1,1,0,-1,2
0,0,0,1,1,-1,1,0,-1,7
0,0,0,1,1,-1,1,-1,0,0
0,0,0,1,1,-1,1,-1,0,1
0,0,0,1,1,-1,1,-1,0,2
0,0,0,1,1,-1,1,-1,0,8
0,0,0,1,1,-1,1,-1,-1,0
0,0,0,1,1,-1,1,-1,-1,1
0,0,0,1,1,-1,1,-1,-1,2
0,0,0,1,1,-1,-1,0,0,0
0,0,0,1,1,-1,-1,0,0,1
0,0,0,1,1,-1,-1,0,0,2
0,0,0,1,1,-1,-1,0,0,7
0,0,0,1,1,-1,-1,0,0,8
0,0,0,1,1,-1,-1,0,1,0
0,0,0,1,1,-1,-1,0,1,1
0,0,0,1,1,-1,-1,0,1,2
0,0,0,1,1,-1,-1,0,1,7
0,0,0,1,1,-1,-1,0,-1,0
0,0,0,1,1,-1,-1,0,-1,1
0,0,0,1,1,-1,-1,0,-1,2
0,0,0,1,1,-1,-1,0,-1,7
0,0,0,1,1,-1,-1,1,0,0
0,0,0,1,1,-1,-1,1,0,1
0,0,0,1,1,-1,-1,1,0,2
0,0,0,1,1,-1,-1,1,0,8
0,0,0,1,1,-1,-1,1,-1,0
0,0,0,1,1,-1,-1,1,-1,1
0,0,0,1,1,-1,-1,1,-1,2
0,0,0,1,1,-1,-1,-1,0,0
0,0,0,1,1,-1,-1,-1,0,1
0,0,0,1,1,-1,-1,-1,0,2
0,0,0,1,1,-1,-1,-1,0,8
0,0,0,1,1,-1,-1,-1,1,0
0,0,0,1,1,-1,-1,-1,1,1
0,0,0,1,1,-1,-1,-1,1,2
0,0,0,1,-1,0,0,0,0,0
0,0,0,1,-1,0,0,0,0,1
0,0,0,1,-1,0,0,0,0,2
0,0,0,1,-1,0,0,0,0,5
0,0,0,1,-1,0,0,0,0,6
0,0,0,1,-1,0,0,0,0,7
0,0,0,1,-1,0,0,0,0,8
0,0,0,1,-1,0,0,0,1,0
0,0,0,1,-1,0,0,0,1,1
0,0,0,1,-1,0,0,0,1,2
0,0,0,1,-1,0,0,0,1,5
0,0,0,1,-1,0,0,0,1,6
0,0,0,1,-1,0,0,0,1,7
0,0,0,1,-1,0,0,0,-1,0
0,0,0,1,-1,0,0,0,-1,1
0,0,0,1,-1,0,0,0,-1,2
0,0,0,1,-1,0,0,0,-1,5
0,0,0,1,-1,0,0,0,-1,6
0,0,0,1,-1,0,0,0,-1,7
0,0,0,1,-1,0,0,1,0,0
0,0,0,1,-1,0,0,1,0,1
0,0,0,1,-1,0,0,1,0,2
0,0,0,1,-1,0,0,1,0,5
0,0,0,1,-1,0,0,1,0,6
0,0,0,1,-1,0,0,1,0,8
0,0,0,1,-1,0,0,1,-1,0
0,0,0,1,-1,0,0,1,-1,1
0,0,0,1,-1,0,0,1,-1,2
0,0,0,1,-1,0,0,1,-1,5
0,0,0,1,-1,0,0,1,-1,6
0,0,0,1,-1,0,0,-1,0,0
0,0,0,1,-1,0,0,-1,0,1
0,0,0,1,-1,0,0,-1,0,2
0,0,0,1,-1,0,0,-1,0,5
0,0,0,1,-1,0,0,-1,0,6
0,0,0,1,-1,0,0,-1,0,8
0,0,0,1,-1,0,0,-1,1,0
0,0,0,1,-1,0,0,-1,1,1
0,0,0,1,-1,0,0,-1,1,2
0,0,0,1,-1,0,0,-1,1,5
0,0,0,1,-1,0,0,-1,1,6
0,0,0,1,-1,0,1,0,0,0
0,0,0,1,-1,0,1,0,0,1
0,0,0,1,-1,0,1,0,0,2
0,0,0,1,-1,0,1,0,0,5
0,0,0,1,-1,0,1,0,0,7
0,0,0,1,-1,0,1,0,0,8
0,0,0,1,-1,0,1,0,-1,0
0,0,0,1,-1,0,1,0,-1,1
0,0,0,1,-1,0,1,0,-1,2
0,0,0,1,-1,0,1,0,-1,5
0,0,0,1,-1,0,1,0,-1,7
0,0,0,1,-1,0,1,1,-1,0
0,0,0,1,-1,0,1,1,-1,1
0,0,0,1,-1,0,1,1,-1,2
0,0,0,1,-1,0,1,1,-1,5
0,0,0,1,-1,0,1,-1,0,0
0,0,0,1,-1,0,1,-1,0,1
0,0,0,1,-1,0,1,-1,0,2
0,0,0,1,-1,0,1,-1,0,5
0,0,0,1,-1,0,1,-1,0,8
0,0,0,1,-1,0,1,-1,1,0
0,0,0,1,-1,0,1,-1,1,1
0,0,0,1,-1,0,1,-1,1,2
0,0,0,1,-1,0,1,-1,1,5
0,0,0,1,-1,0,1,-1,-1,0
0,0,0,1,-1,0,1,-1,-1,1
0,0,0,1,-1,0,1,-1,-1,2
0,0,0,1,-1,0,1,-1,-1,5
0,0,0,1,-1,0,-1,0,0,0
0,0,0,1,-1,0,-1,0,0,1
0,0,0,1,-1,0,-1,0,0,2
0,0,0,1,-1,0,-1,0,0,5
0,0,0,1,-1,0,-1,0,0,7
0,0,0,1,-1,0,-1,0,0,8
0,0,0,1,-1,0,-1,0,1,0
0,0,0,1,-1,0,-1,0,1,1
0,0,0,1,-1,0,-1,0,1,2
0,0,0,1,-1,0,-1,0,1,5
0,0,0,1,-1,0,-1,0,1,7
0,0,0,1,-1,0,-1,1,0,0
0,0,0,1,-1,0,-1,1,0,1
0,0,0,1,-1,0,-1,1,0,2
0,0,0,1,-1,0,-1,1,0,5
0,0,0,1,-1,0,-1,1,0,8
0,0,0,1,-1,0,-1,1,1,0
0,0,0,1,-1,0,-1,1,1,1
0,0,0,1,-1,0,-1,1,1,2
0,0,0,1,-1,0,-1,1,1,5
0,0,0,1,-1,0,-1,1,-1,0
0,0,0,1,-1,0,-1,1,-1,1
0,0,0,1,-1,0,-1,1,-1,2
0,0,0,1,-1,0,-1,1,-1,5
0,0,0,1,-1,0,-1,-1,1,0
0,0,0,1,-1,0,-1,-1,1,1
0,0,0,1,-1,0,-1,-1,1,2
0,0,0,1,-1,0,-1,-1,1,5
0,0,0,1,-1,1,0,0,0,0
0,0,0,1,-1,1,0,0,0,1
0,0,0,1,-1,1,0,0,0,2
0,0,0,1,-1,1,0,0,0,6
0,0,0,1,-1,1,0,0,0,7
0,0,0,1,-1,1,0,0,0,8
0,0,0,1,-1,1,0,0,-1,0
0,0,0,1,-1,1,0,0,-1,1
0,0,0,1,-1,1,0,0,-1,2
0,0,0,1,-1,1,0,0,-1,6
0,0,0,1,-1,1,0,0,-1,7
0,0,0,1,-1,1,0,1,-1,0
0,0,0,1,-1,1,0,1,-1,1
0,0,0,1,-1,1,0,1,-1,2
0,0,0,1,-1,1,0,1,-1,6
0,0,0,1,-1,1,0,-1,0,0
0,0,0,1,-1,1,0,-1,0,1
0,0,0,1,-1,1,0,-1,0,2
0,0,0,1,-1,1,0,-1,0,6
0,0,0,1,-1,1,0,-1,0,8
0,0,0,1,-1,1,0,-1,1,0
0,0,0,1,-1,1,0,-1,1,1
0,0,0,1,-1,1,0,-1,1,2
0,0,0,1,-1,1,0,-1,1,6
0,0,0,1,-1,1,0,-1,-1,0
0,0,0,1,-1,1,0,-1,-1,1
0,0,0,1,-1,1,0,-1,-1,2
0,0,0,1,-1,1,0,-1,-1,6
0,0,0,1,-1,1,1,0,-1,0
0,0,0,1,-1,1,1,0,-1,1
